-0.562767, -78.182822
-0.562689, -78.180687
-0.560969, -78.175019
-0.560798, -78.172960
-0.560112, -78.170643
-0.558133, -78.166685
-0.556680, -78.162920
-0.556773, -78.160340
-0.556600, -78.158115
-0.555819, -78.156823
-0.556334, -78.154675
-0.5569321849346209, -78.15279209911938
-0.5563392492375322, -78.14892854960621
-0.547147041914019, -78.13768214714077
-0.5456061199804673, -78.13467888320643
-0.5449211688139292, -78.13253267410737
-0.5449224269413135, -78.13064303460335
-0.5445807875479178, -78.12875828199567
-0.5436333878287526, -78.1278142799877
-0.543208503209263, -78.12669832404919
-0.5418318067463137, -78.1248944763592
-0.540886895304537, -78.12429657770937
-0.5355674548648727, -78.1079802329414
-0.533764976310676, -78.10395064518724
-0.5344515803505426, -78.10066902233388
-0.5346273013068384, -78.09897583718548
-0.5314467689217883, -78.09365119218434
-0.5312742788232672, -78.0915125359912
-0.5311909337344354, -78.08850993859551
-0.5290392672252011, -78.07399831482839
-0.5282691398274687, -78.07064963677999
-0.5270695188061698, -78.06987745115299
-0.5233857894642746, -78.06901976658702
-0.5205483620463659, -78.06772975192598
-0.5189178651214438, -78.06550042804723
-0.5185715779238503, -78.06215252008123
-0.51788374880185, -78.06060597535199
-0.5168564372748368, -78.05932197142805
-0.5159983127569905, -78.05863588059005
-0.514440847621823, -78.05777541844094
-0.5124770014521312, -78.05717634418478
-0.5080174951884868, -78.05803485220785
-0.503725690880015, -78.05794802889184
-0.49968958950662345, -78.05588759939008
-0.4958300417004883, -78.05528985001054
-0.4934235541319798, -78.05511403814961
-0.49144903092950687, -78.05356966885314
-0.4883609334732437, -78.05348349261676
-0.4870699519464112, -78.05460226836529
-0.4844971309915809, -78.05537246700804
-0.4819026680290593, -78.0555620117745
-0.48162995949944326, -78.05534329740983
-0.4810479816407617, -78.0551268987539
-0.48052246927383224, -78.05413692109953
-0.48009937490821925, -78.05356101028059
-0.4799965809297554, -78.0508895741083
-0.47966529454123985, -78.05023850275741
-0.4786012486117315, -78.04912424582518
-0.4768877989513431, -78.04790269444821
-0.4752781314114495, -78.0451229210088
-0.4737373431651477, -78.04423954015826
-0.4732566811983987, -78.04425141001248
-0.4721633204041927, -78.04410285129599
-0.47134188366805474, -78.04403640917482
-0.4697336151599066, -78.04376794233976
-0.46935556273839263, -78.04364924379523
-0.4689757401213482, -78.0433954115219
-0.46872830758693157, -78.04298453194329
-0.4683509484832607, -78.04253365774346
-0.46824880470691355, -78.04207376582013
-0.46492472211906477, -78.04043393663133
-0.4641579107327717, -78.03966553013107
-0.4632984385386803, -78.03717578773791
-0.46321605698830437, -78.03485964623945
-0.4622677376283682, -78.03340291128315
-0.46150296440741606, -78.0309132494911
-0.4600330843729277, -78.02988365108664
-0.45918695202834353, -78.0276584142158
-0.45780791882541894, -78.02644612790692
-0.45771842402608615, -78.02396867026967
-0.45737264869061506, -78.02095422685171
-0.45437094639138553, -78.01786501616847
-0.45386245301453393, -78.01392305174153
-0.4512802054687383, -78.00997247130248
-0.4514510593065661, -78.00877645736674
-0.4509384977680328, -78.00782452783476
-0.4479368868564443, -78.00810262465623
-0.4467124336507676, -78.00654455200281
-0.4481077407617507, -78.00533633376727
-0.4487179333048034, -78.00326568366748
-0.4500766284983095, -78.00155709219288
-0.4495715204974106, -77.99795614991204
-0.45025086803580683, -77.997004220453
-0.4494738897082529, -77.99616619708307
-0.4439041212046566, -77.99460398192117
-0.44295842387593426, -77.99322935829946
-0.44329811456341234, -77.99126600673344
-0.44329811456341234, -77.99126600673344
-0.4385030617768625, -77.98688782056142
-0.43807568750177356, -77.98370415135537
-0.43944664145177037, -77.98370913791769
-0.44024109680552187, -77.98267925807414
-0.43916711084423843, -77.98134041427754
-0.43847564034913844, -77.97904525348335
-0.43604813700694217, -77.97424895537887
-0.43762233621063124, -77.97289539901305
-0.4376958969130038, -77.97073265134162
-0.4377988818951372, -77.96945265782179
-0.43774003333408895, -77.96726048501196
-0.4372103962573148, -77.96524486260621
-0.43640122843914547, -77.9650388866375
-0.4358274548425998, -77.96439153359299
-0.4360187127129834, -77.96243476189025
-0.43757819978220536, -77.96122833121639
-0.44192222439589585, -77.96119860689198
-0.4455593670932546, -77.95892808010113
-0.44531689096912686, -77.9570984322988
-0.4466835744735027, -77.9543429386206
-0.4557433572785099, -77.94113861196382
-0.4579256390203786, -77.93620076700752
-0.4579035957742133, -77.93293826249251
-0.458498763445778, -77.93035912002864
-0.45999770390608546, -77.92815472508607
-0.4615186872866532, -77.92729501105849
-0.46180524933646394, -77.92623690148605
-0.46178320610227025, -77.92381206704923
-0.4611219090447804, -77.92218081479173
-0.4611880387532901, -77.92054956253423
-0.4603063092559274, -77.91843334338937
-0.46442839376617995, -77.91109270724782
-0.4643843073140388, -77.90959371868688
-0.4630837568524372, -77.90822699382247
-0.459777271555141, -77.90657369761554
-0.45957888238849365, -77.90604464282933
-0.46061491464237125, -77.9048983574592
-0.4609455632023492, -77.90373002813965
-0.46096760643913826, -77.90198855613501
-0.45940253642319123, -77.89621304056769
-0.45662508744438696, -77.89160585513771
-0.45688960643461646, -77.89004073455044
-0.45669121718801003, -77.88869605363548
-0.45605196291170114, -77.88697662558027
-0.4558535736419911, -77.88514697777795
-0.45611809265069325, -77.87930533064247
-0.4566471306716598, -77.8779606497275
-0.4549277569240525, -77.86590260883493
-0.45494980015010406, -77.86590260844208
-0.45373742100917386, -77.863257334511
-0.4510922294517818, -77.86089863192247
-0.44943898412997924, -77.85902489596488
-0.44943898412997924, -77.85756999530278
-0.449659416846573, -77.85644575388207
-0.452370738774132, -77.8506041066006
-0.4484249935135933, -77.8454237781841
-0.44498624180058155, -77.84436566861166
-0.4372861108619655, -77.8442043233415
-0.4281750835223544, -77.83814681924555
-0.42474593027072755, -77.83461744684108
-0.40827596136233146, -77.83076267146865
-0.4065488654170098, -77.82740851640149
-0.4042284846446795, -77.82315831150245
-0.3955189550105244, -77.81578005180269
-0.3920642837747955, -77.8154614094556
-0.38629531507182285, -77.81723909779045
-0.37524370423835, -77.81484089551094
-0.3681666410863949, -77.81841304287414
-0.3607713036792702, -77.81308441847041
-0.3590439613818847, -77.81481179478786
-0.35106128773105527, -77.81293348255471
-0.3453090627962654, -77.8106191335676
-0.34297798520146283, -77.80788551845242
-0.3404959739419762, -77.80298849034726
-0.3331170177840859, -77.80030518720977
-0.33338534350403304, -77.79706845267414
-0.329578470854445, -77.7920540299708
-0.3264938441597, -77.78971541913744
-0.3245984393570334, -77.78653636620919
-0.31846836200335876, -77.78894764785244
-0.31732871898035203, -77.78561264135215
-0.31296208582938073, -77.78021424950168
-0.3131780182783067, -77.77642337893788
-0.31387380057667075, -77.77278846170064
-0.3125782059023891, -77.77283644740399
-0.3095071659545784, -77.77450395047552
-0.308847372096389, -77.77055712627511
-0.3041673411599539, -77.76801369382149
-0.3039038033468623, -77.76458765082823
-0.3025672890775152, -77.76289345414172
-0.29840715197796386, -77.76244166812047
-0.2937387609784741, -77.75035639801087
-0.28856211543358423, -77.75203177021064
-0.28654792904791543, -77.74743861446366
-0.27876363873465443, -77.75046644509594
-0.2743879998111571, -77.75083299501041
-0.268248357102046, -77.74721331436682
-0.2663469000027291, -77.74391436505884
-0.2668509007083115, -77.73843902558242
-0.26650726386583995, -77.73539207934658
-0.2648807158953974, -77.72893163603283
-0.26055089029751627, -77.72659488027303
-0.2600239802020673, -77.72418939640264
-0.2630479856668053, -77.71704167290203
-0.2576185206898717, -77.71532346943307
-0.25438833162570607, -77.71692712534667
-0.25131850568376013, -77.70668663638382
-0.24655340138842397, -77.70111965913311
-0.2430253904036852, -77.70011164672005
-0.24256720709792048, -77.69530067897924
-0.23908501336231744, -77.69399484467216
-0.2267827826292274, -77.70418951470467
-0.2220176699098105, -77.71181833541236
-0.21704637274786454, -77.71090196052691
-0.21461799665352502, -77.70810701736322
-0.208203416362819, -77.69651487551204
-0.2106088842498858, -77.69291810439155
-0.21102125013621517, -77.68922969579027
-0.20824923480220733, -77.68446454678988
-0.20055173495350828, -77.6827692527159
-0.1992993559440313, -77.68381315885583
